nwis_04059500,FORD RIVER NEAR HYDE, MI,USGS (Powell Center),45.755,-87.2021,4269,6860182,04,4,162.557348383356,8,28.3464,NWIS field measurements,1166.35,NHDV2_vaa,245.97678025889,1.56227471119572,-422.899721216634,-2.21876371601914,11.5419347671068,8.95936576174153,0.67,0.37,0.16,0.02,1.19,167.604411031818,0.751,-1.16,-0.33,-0.01,0.04,0.83,307.937236360588,0.89,11.39,0.42,0.13,-0.04,1.32,202.548724824596,0.885,14.8,0.59,0.39,0.11,0.97,50.9957332557461,0.973,31.54,0.32,0.08,-0.03,1.26,173.38848084703,0.285,2.11,0.47,0.31,-0.04,1.26,202.270473122684,0.943,741.4,470,2,0.64
nwis_04067500,MENOMINEE RIVER NEAR MC ALLISTER, WI,USGS (Powell Center),45.3258,-87.6633,4269,6848607,04,6,212.146498537651,16,117.0432,NWIS field measurements,10148.337,NHDV2_vaa,865.065341233905,9.19543772239216,-1293.78400799068,-8.17436226649685,11.5620313893,10.4473423285121,2.37,0.61,0.42,0.12,1.11,218.95409662857,0.779,-3.54,-0.34,-0.26,0.06,1.18,39.7117442309449,0.782,10.59,0.5,0.1,-0.11,1.38,209.887646734673,0.884,106.88,0.32,0.29,0.15,0.81,86.2273783334917,0.967,31.65,0.31,0.08,-0.02,1.24,175.190609581954,0.303,1.22,0.44,0.24,-0.03,1.33,202.282094389695,0.895,702,737,3,0.67
nwis_04087050,LITTLE MENOMONEE RIVER NEAR FREISTADT, WI,USGS (Powell Center),43.2067,-88.0384,4269,12163800,04,2,192.022252615786,12.8,3.85572,NWIS field measurements,21.282,NHDV2_vaa,115.981825599441,1.6701751511193,-313.704271755326,-2.12401191120789,11.7571030910827,6.1908594650782,0.32,0.64,0.57,0.32,0.8,106.472914343808,0.826,-0.86,-0.34,-0.31,0.19,0.8,291.371692611264,0.595,9.32,0.44,0.05,-0.06,1.35,203.620281305427,0.854,0.23,0.67,0.56,0.33,0.63,99.9400988499815,0.724,32.19,0.3,0.04,-0.03,1.25,178.724444004812,0.245,0.84,0.43,0.19,-0.03,1.34,196.955603138239,0.941,619.44,1239,5,0.68
nwis_04101500,ST. JOSEPH RIVER AT NILES, MI,USGS (Powell Center),41.8292,-86.2597,4269,12264996,04,6,6.777114729729,1.75,76.5048,NWIS field measurements,9654.552,NHDV2_vaa,321.575949477057,3.06248777511044,-461.652949232908,-4.3713894318425,11.5935099265944,11.3091752631761,0.88,0.53,0.44,0.26,0.75,206.460568865619,0.818,-1.26,-0.46,-0.38,0.23,0.94,25.4445060526605,0.736,13.52,0.38,-0.01,-0.06,1.37,202.304695229907,0.921,93.78,0.28,0.2,0.15,0.88,75.3554963031002,0.968,31.71,0.3,0.05,-0.03,1.26,175.945621583205,0.202,2.52,0.45,0.13,-0.16,1.34,200.5752777364,0.928,704.17037037037,964,3,0.88
nwis_04108660,KALAMAZOO RIVER AT NEW RICHMOND, MI,USGS (Powell Center),42.6509,-86.1067,4269,3468457,04,6,277.235717121844,19.8,63.0936,NWIS field measurements,5120.26,NHDV2_vaa,700.851262534733,4.74102072198707,-731.119436500613,-4.54809461511101,12.3354716568451,10.4088890921185,1.92,0.4,0.15,0.07,0.99,154.553561995155,0.724,-2,-0.37,-0.12,0.08,0.99,334.151203330748,0.728,13.17,0.37,0.02,-0.04,1.36,202.364340847979,0.92,60.39,0.22,0.2,0.15,0.71,79.5756199556625,0.974,33.76,0.32,0.07,-0.04,1.26,175.732785293281,0.239,2.37,0.49,0.22,-0.13,1.3,204.168004875855,0.922,1079.3,1291,5,0.71
nwis_04119400,GRAND RIVER NEAR EASTMANVILLE, MI,USGS (Powell Center),43.0242,-86.0264,4269,9005833,04,6,302.091275279533,18,156.972,NWIS field measurements,13730.119,NHDV2_vaa,906.436619833459,8.41020694009725,-765.854898068009,-4.89417677226193,12.5552496202686,11.6412347478182,2.48,0.49,0.36,0.2,0.87,196.608925728007,0.83,-2.1,-0.3,-0.23,0.17,0.71,19.6966143547399,0.595,12.76,0.41,0.04,-0.05,1.37,205.543382264933,0.917,140.11,0.35,0.26,0.12,0.87,82.9216186947963,0.976,34.35,0.31,0.07,-0.03,1.26,174.2344953222,0.211,2.11,0.51,0.26,-0.09,1.3,196.79634607966,0.905,771,1056,4,0.72
nwis_04121944,LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI,USGS (Powell Center),43.4309,-85.5956,4269,12134418,04,5,296.019009023501,18,25.6032,NWIS field measurements,965.547,NHDV2_vaa,402.915716941194,3.22017635948847,-653.273849662302,-3.23274441487428,11.2998299390144,7.19298642939445,1.1,0.46,0.29,0.11,1.03,198.494897108041,0.757,-1.79,-0.25,-0.06,0.13,0.81,17.3514323433784,0.873,10.17,0.41,0.03,-0.06,1.36,201.266295687287,0.885,10.34,0.28,0.4,0.26,0.72,80.9436240207567,0.902,30.93,0.3,0.06,-0.02,1.23,171.947935551837,0.233,2.43,0.48,0.28,-0.09,1.27,202.780952302477,0.922,939.844444444444,2576,9,0.78
nwis_04121970,MUSKEGON RIVER NEAR CROTON, MI,USGS (Powell Center),43.4347,-85.6653,4269,12134842,04,6,260.123383586365,16.5,56.388,NWIS field measurements,6072.844,NHDV2_vaa,211.274438385214,1.81307203778574,-893.556107665654,-4.90234434771615,11.2665404057371,9.69474380948695,0.58,0.48,0.35,0.19,0.83,187.640505405841,0.317,-2.45,-0.31,-0.07,0.09,0.53,27.2544906893879,0.719,11.33,0.4,0.03,-0.1,1.39,216.294884080346,0.894,60.39,0.28,0.38,0.24,0.85,89.3118635346312,0.939,30.83,0.3,0.06,-0.02,1.23,173.005613584136,0.22,1.88,0.51,0.28,-0.07,1.27,201.586917754066,0.944,672.64,1356,5,0.74
nwis_04124000,MANISTEE RIVER NEAR SHERMAN, MI,USGS (Powell Center),44.4364,-85.6987,4269,12121104,04,4,291.645170360869,9.5,37.7952,NWIS field measurements,2242.152,NHDV2_vaa,151.455563097996,1.04715792032467,-343.480076669006,-1.68722343055436,10.9686505239752,9.73275273220786,0.41,0.43,0.21,0.03,1.17,197.622885513396,0.644,-0.94,-0.26,-0.15,0.2,0.63,340.432034188188,0.904,9.37,0.43,0.04,-0.06,1.36,200.680637518563,0.913,31.39,0.14,0.31,0.21,0.6,83.2864351336722,0.955,30.02,0.31,0.06,-0.02,1.22,170.944529269402,0.243,1.16,0.49,0.27,-0.01,1.3,198.743557858166,0.946,681.077777777778,2487,9,0.76
nwis_04124200,MANISTEE RIVER NEAR MESICK, MI,USGS (Powell Center),44.3631,-85.8209,4269,12120568,04,4,234.587765048205,12.8,39.1668,NWIS field measurements,2544.909,NHDV2_vaa,40.3350638973814,0.387715266508883,-820.36698060896,-4.07563854930282,10.9578839015117,8.98437469931063,0.11,0.46,0.37,0.23,0.75,194.864946607876,0.277,-2.25,-0.28,-0.02,0.08,0.35,345.790510130095,0.879,10.42,0.41,0.04,-0.09,1.39,210.386576545955,0.911,35.78,0.13,0.29,0.21,0.76,89.1589780926027,0.898,29.99,0.32,0.07,-0.03,1.22,172.861779483804,0.262,1.89,0.55,0.32,-0.05,1.26,200.938265175458,0.922,715.52,1208,5,0.66
nwis_04125460,PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI,USGS (Powell Center),44.1933,-85.7698,4269,12120754,04,4,298.606436404969,13,17.9832,NWIS field measurements,652.379,NHDV2_vaa,204.384628054809,1.41217580867044,-742.836429817473,-3.14016516989948,10.9646925950856,6.89014310558191,0.56,0.44,0.23,0.05,0.96,203.675017175872,0.803,-2.03,-0.17,-0.1,0.12,0.57,7.81739164526163,0.855,8.64,0.36,0,-0.05,1.36,202.101495704349,0.873,8.52,0.16,0.43,0.28,0.65,89.8410604490903,0.863,30.01,0.32,0.06,-0.02,1.23,172.281087670703,0.244,2.26,0.49,0.3,-0.07,1.27,203.024489365428,0.893,719.444444444444,2784,9,0.85
nwis_04125550,MANISTEE RIVER NEAR WELLSTON, MI,USGS (Powell Center),44.2594,-85.9417,4269,12121294,04,5,326.668412485644,18,71.3232,NWIS field measurements,3576.696,NHDV2_vaa,104.671320162502,0.813503089703935,-1198.59020534379,-5.04075794492354,10.9314558194688,9.01872814719758,0.29,0.45,0.3,0.15,0.84,186.220414798153,0.29,-3.28,-0.22,0.09,0.07,0.28,74.7433653326168,0.77,10.42,0.42,0.04,-0.09,1.39,209.883118942995,0.905,51.38,0.13,0.27,0.23,0.57,86.401539754495,0.919,29.93,0.32,0.07,-0.03,1.23,172.321534629633,0.261,2.1,0.53,0.29,-0.07,1.27,201.644495350792,0.915,768.814285714286,1996,7,0.78
nwis_04136000,AU SABLE RIVER NEAR RED OAK, MI,USGS (Powell Center),44.677,-84.2925,4269,12952772,04,5,93.1376841126317,8.40000000000001,27.85872,NWIS field measurements,2789.401,NHDV2_vaa,432.906656404376,2.75051064811517,-504.965756111224,-2.69002083307647,10.988482687728,8.89142804431517,1.18,0.39,0.18,0.02,1.23,193.912972172754,0.592,-1.38,-0.31,-0.1,0.02,1.2,8.90226807967289,0.576,9.44,0.4,0.07,-0.06,1.35,200.590396346055,0.855,23.28,0.17,0.32,0.21,0.61,93.3248807740521,0.943,30.08,0.32,0.07,-0.02,1.21,171.357352867322,0.235,2.02,0.32,0.25,0.04,1.28,204.594523419065,0.959,760.133333333333,2689,9,0.82
nwis_04136500,AU SABLE RIVER AT MIO, MI,USGS (Powell Center),44.66,-84.1311,4269,12952798,04,5,107.718533930317,11,35.052,NWIS field measurements,3331.047,NHDV2_vaa,93.3252227909306,0.847422424188418,-721.203632190124,-3.99880188946897,10.9731778443896,9.45686941152173,0.26,0.51,0.38,0.17,0.93,195.096574851867,0.204,-1.97,-0.32,-0.09,0.08,0.31,188.626931536995,0.728,9.91,0.45,0.06,-0.08,1.37,203.405918876695,0.91,28.37,0.15,0.33,0.22,0.67,98.1340222580638,0.915,30.04,0.32,0.07,-0.02,1.21,171.522586199407,0.235,1.07,0.44,0.27,0.02,1.29,197.418586990441,0.951,616.788888888889,2484,9,0.76
nwis_04136900,AU SABLE RIVER NEAR MC KINLEY, MI,USGS (Powell Center),44.6128,-83.8378,4269,12951528,04,5,148.676190246654,6.8,40.5384,NWIS field measurements,3724.935,NHDV2_vaa,692.27150357453,3.86265129533042,-1017.71576995195,-5.12839527955852,11.0756342376855,9.63263326789863,1.9,0.33,0.13,0.04,1.16,193.335191608824,0.67,-2.79,-0.23,-0.1,0.17,0.86,13.4112905049327,0.868,10.06,0.42,0.08,-0.07,1.37,202.505534279909,0.883,33.81,0.15,0.31,0.18,0.69,85.5791141715327,0.943,30.32,0.32,0.07,-0.02,1.2,170.911038463849,0.25,1.87,0.46,0.37,0,1.22,198.204828226488,0.92,708.7,2248,8,0.77
nwis_04137005,AU SABLE RIVER NEAR CURTISVILLE, MI,USGS (Powell Center),44.5608,-83.8028,4269,12951570,04,5,144.575468901582,5.60000000000001,43.2816,NWIS field measurements,3949.732,NHDV2_vaa,91.6770164325179,0.829082362213369,-828.90420336929,-4.02913600907902,11.1479913622056,9.96448675259658,0.25,0.52,0.36,0.16,0.9,186.487688100847,0.156,-2.27,-0.25,-0.09,0.09,0.01,229.395586920014,0.8,10.38,0.44,0.06,-0.08,1.38,205.118296207404,0.921,34.69,0.14,0.29,0.22,0.45,99.6358475787444,0.915,30.51,0.32,0.07,-0.01,1.22,170.497737689116,0.149,1.66,0.32,0.22,0,1.29,201.64638244914,0.955,723.066666666667,693,3,0.63
nwis_04137500,AU SABLE RIVER NEAR AU SABLE, MI,USGS (Powell Center),44.4364,-83.4339,4269,12954040,04,5,102.753505697884,16.8,52.578,NWIS field measurements,4323.812,NHDV2_vaa,189.429492596907,1.58787487754764,-1272.58466361261,-6.0228338080122,11.5652809700624,9.57966188729627,0.52,0.48,0.35,0.15,1.01,218.166892277322,0.447,-3.48,-0.24,-0.01,0.1,0.52,62.1711338269184,0.743,11.31,0.45,0.06,-0.1,1.39,213.838808498277,0.894,38.51,0.15,0.33,0.24,0.57,100.470810183601,0.879,31.66,0.33,0.08,-0.03,1.23,174.006399181207,0.262,2.12,0.49,0.3,-0.04,1.27,203.062664428831,0.915,822.544444444444,2931,9,0.89
nwis_04142000,RIFLE RIVER NEAR STERLING, MI,USGS (Powell Center),44.0725,-84.02,4269,12944890,04,5,116.625037893736,11.4,21.1836,NWIS field measurements,854.099,NHDV2_vaa,312.311123141426,1.99033377526204,-347.210026567579,-1.9947137295795,11.5259192282556,8.16714170955184,0.85,0.4,0.12,0.04,1.08,193.032152804488,0.793,-0.95,-0.34,-0.13,0.06,1.05,362.068240424623,0.761,10.49,0.43,0.06,-0.05,1.35,203.306537764374,0.888,9.92,0.34,0.5,0.36,0.69,85.0352691474207,0.893,31.53,0.31,0.08,-0.01,1.23,173.142526520618,0.248,1.98,0.47,0.33,-0.02,1.26,200.524923492455,0.92,740.1,985,4,0.67
nwis_041482663,ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI,USGS (Powell Center),42.942,-83.8461,4269,13019635,04,2,322.921330310107,9.5,5.7912,NWIS field measurements,44.678,NHDV2_vaa,294.170044145332,3.26791280635526,-452.400280961935,-2.71308166360601,11.1126556078272,5.71402360103392,0.81,0.56,0.49,0.25,0.85,122.106038596466,0.768,-1.24,-0.32,-0.21,0.07,1.19,303.682945603886,0.287,11.03,0.41,0,-0.08,1.36,207.190815146332,0.769,0.45,0.68,0.54,0.26,0.66,69.0595869767418,0.705,30.45,0.3,0.08,0.02,1.2,171.787011710069,0.128,1.63,0.56,0.4,0.07,1.2,208.242749150959,0.859,613,238,1,0.65
nwis_04166500,RIVER ROUGE AT DETROIT, MI,USGS (Powell Center),42.3731,-83.2547,4269,10850144,04,5,173.071053809125,13,12.71016,NWIS field measurements,478.753,NHDV2_vaa,135.418909359386,1.49088575448474,-590.837759558304,-3.61964711231798,11.5486410477816,6.18660077720198,0.37,0.53,0.47,0.28,0.7,116.514415073666,0.613,-1.62,-0.33,-0.23,0.11,1.02,22.7174297043708,0.465,11.23,0.41,0,-0.06,1.36,204.042466731916,0.885,4.71,0.47,0.42,0.22,0.47,72.3945265118616,0.636,31.61,0.3,0.06,0,1.23,174.589749780316,0.208,1.55,0.35,0.08,-0.07,1.37,200.443502314834,0.949,725.78,1304,5,0.71
nwis_04176500,RIVER RAISIN NEAR MONROE, MI,USGS (Powell Center),41.9606,-83.531,4269,13229606,04,6,132.366465929336,17.3,51.054,NWIS field measurements,2679.973,NHDV2_vaa,746.309490851425,5.92547526381988,-1224.30489861028,-7.1887203164344,11.8877468217682,9.85662286899088,2.04,0.46,0.23,0.14,0.61,200.405390323508,0.761,-3.35,-0.31,-0.17,0.16,0.53,21.4432022405693,0.775,12.4,0.42,0.02,-0.07,1.37,204.821804613981,0.918,28.02,0.62,0.55,0.3,0.69,65.8960538619835,0.974,32.53,0.29,0.05,0,1.23,176.388624557386,0.194,1.13,0.45,0.29,0.03,1.27,203.29951198958,0.924,612.92,1314,5,0.72
nwis_04195500,Portage River at Woodville OH,USGS (Powell Center),41.4495,-83.3613,4269,15626425,04,5,54.9940291521415,8,34.4424,NWIS field measurements,1101.767,NHDV2_vaa,385.344093035842,3.92669665557751,-389.484523632059,-2.744342813351,12.0760259153184,10.9669543939873,1.05,0.49,0.43,0.25,0.92,149.545875571007,0.7,-1.06,-0.45,-0.49,0.33,0.71,329.96404045641,0.659,14.24,0.35,0.03,-0.04,1.37,196.874290805783,0.847,9.79,0.69,0.58,0.3,0.88,37.2161608705143,0.692,32.99,0.3,0.03,-0.03,1.27,172.650174906211,0.085,0.73,0.41,0.35,0.07,1.21,208.761447321681,0.84,542.2,239,1,0.65
nwis_04200500,Black River at Elyria OH,USGS (Powell Center),41.3803,-82.1046,4269,15597503,04,5,19.0174035703634,20.6,31.0896,NWIS field measurements,1039.275,NHDV2_vaa,305.067785957525,2.1744038888881,-582.846890134485,-2.75882204308647,12.4886002427928,9.15729914948822,0.84,0.43,0.19,0.06,0.87,194.858494819737,0.685,-1.6,-0.2,-0.01,0.17,0.23,234.002378317417,0.595,12.77,0.39,-0.04,-0.06,1.37,208.807445392278,0.832,20.41,0.77,0.63,0.33,0.76,63.0523238809585,0.809,34.22,0.3,0.04,-0.02,1.23,175.383894250086,0.145,0.83,0.4,0.15,-0.1,1.37,195.485849882393,0.823,731.4,241,1,0.66
nwis_04208000,Cuyahoga River at Independence OH,USGS (Powell Center),41.3953,-81.6298,4269,15587072,04,5,338.597384152573,11,56.8452,NWIS field measurements,1829.21,NHDV2_vaa,385.909997313243,2.83803290815923,-455.132899621414,-2.51078198127912,11.3121950522616,10.1625556806449,1.06,0.43,0.26,0.16,0.9,178.983643247617,0.822,-1.24,-0.27,-0.21,0.21,0.72,361.573205958547,0.613,14.33,0.32,-0.05,0,1.29,198.190517985675,0.941,23.41,0.35,0.3,0.2,0.67,34.7135369405902,0.746,30.94,0.3,0.04,-0.03,1.26,176.264149058085,0.21,0.75,0.4,0.1,-0.13,1.37,194.988151382793,0.896,561.433333333333,710,3,0.65
nwis_04213500,CATTARAUGUS CREEK AT GOWANDA NY,USGS (Powell Center),42.4633,-78.9342,4269,15582369,04,5,337.12707804395,0.5,37.0332,NWIS field measurements,1129.273,NHDV2_vaa,312.129830310544,1.84516661965506,-520.120380929438,-2.87288800618661,10.9829544678,10.8241936711179,0.85,0.39,0.15,0.1,0.8,181.965837364987,0.5,-1.42,-0.28,-0.21,0.16,0.48,293.504994737074,0.525,12.17,0.41,0.05,-0.06,1.35,199.001192906897,0.81,18.52,0.52,0.44,0.24,0.74,37.4417727234585,0.411,30.01,0.3,0.03,-0.02,1.23,171.515830675595,0.16,1.03,0.38,0.14,-0.07,1.38,191.418168939007,0.821,640.3,318,1,0.87
nwis_04249000,OSWEGO RIVER AT LOCK 7, OSWEGO NY,USGS (Powell Center),43.4517,-76.5053,4269,21972746,04,6,324.799907431417,4,73.914,NWIS field measurements,20699.062,NHDV2_vaa,1120.71438801366,8.12325917767053,-1380.85365270379,-8.15166063235383,11.1640253740344,10.6868033866014,3.07,0.45,0.29,0.14,0.61,200.679040312027,0.768,-3.78,-0.37,-0.07,0,0.99,36.628222591238,0.76,12.26,0.44,0.03,-0.09,1.39,210.512579606157,0.906,197.52,0.38,0.18,0.06,0.69,68.6020605344857,0.93,30.57,0.31,0.07,-0.02,1.2,172.647226918466,0.23,1.52,0.44,0.14,-0.09,1.36,201.57196139492,0.917,770.395,1368,4,0.94
nwis_05054000,RED RIVER OF THE NORTH AT FARGO, ND,USGS (Powell Center),46.8611,-96.7837,4269,6667867,09,6,4.37547131406842,16,47.244,NWIS field measurements,28398.2868,NHDV2_vaa,179.819091504779,1.41394513629814,-410.425335814666,-2.88098303764469,11.3332657688712,9.48631143417727,0.49,0.4,0.3,0.2,0.88,169.678526649979,0.505,-1.12,-0.41,-0.29,0.13,1.02,12.7185079784682,0.666,11.61,0.47,0.07,-0.1,1.39,203.549670898025,0.88,20.7,0.32,0.16,0.18,0.62,230.05194136972,0.916,30.97,0.31,0.1,-0.03,1.29,174.866790907243,0.201,0.63,0.41,0.1,-0.11,1.39,198.193978689354,0.837,412.866666666667,246,1,0.67
nwis_05057000,SHEYENNE RIVER NR COOPERSTOWN, ND,USGS (Powell Center),47.4328,-98.0276,4269,14269180,09,4,206.145562008836,5.2,23.53056,NWIS field measurements,6170.085,NHDV2_vaa,182.224173957615,1.41275874861018,-481.969646483556,-3.37797857499202,11.3418403570836,9.62133981803997,0.5,0.5,0.26,0.04,0.49,133.233617444501,0.843,-1.32,-0.43,-0.18,0.04,1.01,16.063893999389,0.854,11.14,0.44,0.09,-0.06,1.33,201.901463821213,0.902,11.25,0.32,0.01,0.06,1.05,205.837718081826,0.947,31.03,0.31,0.08,-0.04,1.27,173.830388923528,0.279,1.34,0.54,0.37,0.06,1.23,200.879493470138,0.88,529.1,465,2,0.64
nwis_05406469,BREWERY CREEK-UPSTREAM SITE-AT CROSS PLAINS, WI,USGS (Powell Center),43.1253,-89.635,4269,13633137,07,2,219.691056697784,3,4.1148,NWIS field measurements,28.8342,NHDV2_vaa,226.224052140545,1.67017655711722,-399.692775235161,-2.09863515098238,11.5298031235968,6.96603588102163,0.62,0.41,0.24,0.17,0.76,134.817781779016,0.666,-1.09,-0.28,-0.13,0.1,0.61,107.187354110615,0.552,10.22,0.32,-0.02,-0.07,1.36,206.337904888616,0.712,0.06,0.34,0.51,0.44,0.05,9.33288736020659,0.203,31.55,0.28,0.06,0,1.24,175.087820195011,0.169,1.82,0.42,0.15,-0.02,1.37,202.296258385119,0.906,699.75,607,2,0.83
nwis_05406479,BLACK EARTH CK NR TREATMENT PLNT @ CROSS PLAINS,WI,USGS (Powell Center),43.1147,-89.6642,4269,13633821,07,3,281.189478277558,0.5,7.83336,NWIS field measurements,66.1284,NHDV2_vaa,520.973580841581,2.89164550152233,-671.221010122149,-2.9955489702148,11.5051355340768,11.1609835955729,1.43,0.31,0.1,0.07,1.06,175.203843843695,0.467,-1.84,-0.21,-0.01,0.21,0.73,47.3503083442438,0.523,10.69,0.23,-0.04,-0.02,1.35,207.119721007616,0.77,0.58,0.17,0.32,0.26,0.05,208.631703793844,0.37,31.48,0.28,0.06,0,1.24,174.815422018282,0.168,1.04,0.43,0.24,-0.04,1.33,198.879546726372,0.899,594.75,635,2,0.87
nwis_05406500,BLACK EARTH CREEK AT BLACK EARTH, WI,USGS (Powell Center),43.1342,-89.7322,4269,13633025,07,4,302.398870570939,3,10.14984,NWIS field measurements,114.3378,NHDV2_vaa,670.759721511974,3.51528709461506,-697.294324352231,-3.05698423535913,11.6385780761208,10.234501446001,1.84,0.32,0.07,0.07,1.05,165.357510949281,0.6,-1.91,-0.21,-0.01,0.11,1.04,354.88366257834,0.483,10.77,0.29,0.01,0,1.34,195.847982162135,0.81,1.32,0.17,0.24,0.26,0.4,121.783090248348,0.813,31.86,0.28,0.05,-0.01,1.23,174.045552246419,0.196,0.83,0.47,0.3,0.04,1.26,199.850465169098,0.93,557.933333333333,843,3,0.77
nwis_05420500,Mississippi River at Clinton, IA,USGS (Powell Center),41.7806,-90.2521,4269,14809371,07,8,237.659082214015,7,487.68,NWIS field measurements,220066.1037,NHDV2_vaa,612.443788887205,4.1525911463456,-766.304896649313,-3.86883375619932,11.7238027904424,11.6103862347674,1.67,0.4,0.28,0.1,0.92,166.163201622486,0.689,-2.09,-0.27,-0.12,0,1.2,23.6296004572831,0.629,13.92,0.41,-0.01,-0.08,1.4,207.487286606657,0.872,2117.76,0.2,0.14,0.09,0.58,227.700256710423,0.957,32.03,0.28,0.05,-0.01,1.27,177.574363685083,0.191,1.03,0.42,0.21,-0.06,1.36,196.615914433312,0.816,597.98125,287,1,0.78
nwis_05435943,BADGER MILL CREEK AT VERONA, WI,USGS (Powell Center),42.9769,-89.5394,4269,13425023,07,2,211.020927466411,13,5.97408,NWIS field measurements,55.4994,NHDV2_vaa,394.400096953209,2.62409655807946,-627.000603721968,-2.7474947380678,11.3780401248248,6.62838022627309,1.08,0.37,0.23,0.15,0.8,147.325278220818,0.707,-1.72,-0.2,-0.07,0.15,0.43,3.29480246943241,0.618,11.94,0.23,0,0,1.34,208.997195332117,0.811,0.52,0.3,0.54,0.45,0.2,175.146437608009,0.556,31.14,0.28,0.06,0,1.21,173.684181330648,0.212,0.82,0.43,0.12,-0.06,1.37,198.815840804599,0.929,541.933333333333,2965,9,0.9
nwis_05435950,SUGAR RIVER NEAR VERONA, WI,USGS (Powell Center),42.9492,-89.5442,4269,13425065,07,4,123.026347569893,4.8,11.90244,NWIS field measurements,217.1115,NHDV2_vaa,484.782689251248,2.83088513932426,-561.412512297226,-2.48641029423921,11.372548328694,9.5755967284738,1.33,0.36,0.18,0.09,0.57,183.162745330758,0.841,-1.54,-0.2,-0.13,0.15,0.53,7.72216348462398,0.695,11.08,0.31,-0.02,-0.02,1.27,197.287360633294,0.905,2.02,0.26,0.35,0.32,0.33,139.194836223074,0.813,31.14,0.28,0.06,0,1.21,173.643212374605,0.223,0.86,0.48,0.27,0.02,1.29,201.036863354908,0.94,608.2375,2286,8,0.78
nwis_05515500,KANKAKEE RIVER AT DAVIS, IN,USGS (Powell Center),41.3896,-86.7062,4269,13433691,07,5,200.493085052521,17.1,22.67712,NWIS field measurements,1369.251,NHDV2_vaa,66.1102953336257,0.471773625000099,-265.904457185129,-1.21271766768722,11.6449677299088,8.43887944719382,0.18,0.42,0.23,0.06,0.69,196.456713046917,0.738,-0.73,-0.22,-0.12,0.15,0.85,50.0838512417661,0.719,12.33,0.31,-0.01,-0.04,1.35,202.27364966077,0.852,19.49,0.2,0.2,0.18,0.4,84.4199011811973,0.937,31.87,0.28,0.05,0,1.23,175.827170413017,0.181,0.85,0.5,0.34,0.02,1.27,203.541518122375,0.899,598.766666666667,792,3,0.72
nwis_05579630,KICKAPOO CREEK NEAR BLOOMINGTON, IL,USGS (Powell Center),40.4583,-88.8775,4269,13551313,07,2,228.187841728629,7.1,4.2672,NWIS field measurements,38.5695,NHDV2_vaa,262.964135256698,1.94106434797555,-326.495689172018,-1.76468619612473,12.3865675262784,7.91821375243,0.72,0.44,0.13,-0.03,1.09,80.6171132342772,0.621,-0.89,-0.27,-0.08,0.08,0.75,268.74815012989,0.737,16.4,0.21,-0.02,0.13,1.03,177.061320484345,0.734,0.08,0.43,0.19,0.24,0.5,63.6009322647097,0.541,33.84,0.28,0,-0.04,1.28,175.361501261493,0.125,0.76,0.41,0.25,-0.02,1.31,199.262186568197,0.826,432.8,229,1,0.63
nwis_05599490,BIG MUDDY RIVER AT RTE 127 AT MURPHYSBORO, IL,USGS (Powell Center),37.7583,-89.3278,4269,13786642,07,6,237.152510658707,20,50.292,NWIS field measurements,5577.8076,NHDV2_vaa,66.0007548564182,0.454482056813518,-565.845505897389,-3.46022961809332,12.4467334080264,9.61368928019275,0.18,0.4,0.28,0.15,0.83,176.661447804909,0.39,-1.55,-0.41,-0.19,0.06,0.86,10.1123216292572,0.843,16.61,0.32,-0.05,-0.02,1.37,206.27399807248,0.879,76.18,0.5,0.35,0.19,0.39,93.6774259778882,0.92,34.01,0.26,0.02,0.01,1.17,181.829557671542,0.257,2.69,0.44,0.14,-0.16,1.36,191.025609980403,0.833,597.1,252,1,0.69
nwis_06818000,Missouri River at St. Joseph, MO,USGS (Powell Center),39.7533,-94.8568,4269,2252949,10L,9,242.847498892887,12,240.792,NWIS field measurements,1020851.7597,NHDV2_vaa,202.021123699364,1.49297912505648,-590.893054754901,-3.54040674538043,12.2255818583472,11.9362617116468,0.55,0.44,0.22,0.14,0.54,216.994479622842,0.607,-1.62,-0.34,-0.27,0.13,1.01,19.6234429265633,0.239,14.9,0.35,-0.01,-0.02,1.37,205.555728169479,0.909,1544.43,0.17,0.27,0.21,0.71,170.712993367226,0.879,33.45,0.26,0.01,-0.01,1.24,178.260323228052,0.279,0.89,0.44,0.26,0.01,1.32,199.913912161328,0.87,484.83,507,2,0.69
nwis_06893350,TOMAHAWK C NR OVERLAND PARK, KS,USGS (Powell Center),38.9061,-94.64,4269,4392993,10L,3,44.5616428035362,14.9,10.14984,NWIS field measurements,54.0288,NHDV2_vaa,82.4143237005519,0.462533143873384,-135.384845123814,-0.772001809247836,12.9108640021704,7.85256376868937,0.23,0.37,0.15,0.09,0.89,156.199327941507,0.661,-0.37,-0.32,-0.14,0.15,0.65,5.01555961771446,0.29,15.58,0.33,-0.04,-0.01,1.35,190.078719787217,0.836,0.45,0.77,0.81,0.69,0.08,139.95906452121,0.432,35.28,0.25,0,-0.05,1.3,175.4854668239,0.235,0.92,0.28,-0.04,-0.1,1.36,177.082313059704,0.826,481.25,323,1,0.88
